dem,error,generation,hyperparameter
0.0195652174,0.3457446809,1,"OrderedDict([('criterion', 0.3390027236365219), ('max_depth', 5.096284801727258), ('min_samples_split', 0.17132984130065115), ('min_samples_leaf', 0.08514462687289268), ('max_leaf_nodes', 643.2934333103307), ('min_impurity_decrease', 0.582589153232867), ('class_weight', 0.4145064469798155)])"
0.0304347826,0.3404255319,1,"OrderedDict([('criterion', 0.5927257065619984), ('max_depth', 7.9809828785049675), ('min_samples_split', 0.16404879064310948), ('min_samples_leaf', 0.32321038559182935), ('max_leaf_nodes', 503.68731557775703), ('min_impurity_decrease', 0.6861802142916638), ('class_weight', 0.7115411859111569)])"
0.0847826087,0.335106383,1,"OrderedDict([('criterion', 0.48392740670585727), ('max_depth', 6.202677549461617), ('min_samples_split', 0.473402618081298), ('min_samples_leaf', 0.09318159450659466), ('max_leaf_nodes', 200.93921380068673), ('min_impurity_decrease', 0.3111663901569426), ('class_weight', 0.5892108040774348)])"
0.102173913,0.329787234,1,"OrderedDict([('criterion', 0.8780372573949603), ('max_depth', 7.63470242508239), ('min_samples_split', 0.0067099338263437724), ('min_samples_leaf', 0.330414170726446), ('max_leaf_nodes', 303.2828738650761), ('min_impurity_decrease', 0.4533894128905074), ('class_weight', 0.35021735157338363)])"
0.102173913,0.329787234,1,"OrderedDict([('criterion', 0.9054560174932904), ('max_depth', 6.473405207288706), ('min_samples_split', 0.6157662394201509), ('min_samples_leaf', 0.2673066742417057), ('max_leaf_nodes', 689.4172734591313), ('min_impurity_decrease', 0.826907745791356), ('class_weight', 0.40734955560835784)])"
0.1304347826,0.3244680851,1,"OrderedDict([('criterion', 0.8217308995905659), ('max_depth', 7.955381484950566), ('min_samples_split', 0.9099824558664616), ('min_samples_leaf', 0.08648814405146342), ('max_leaf_nodes', 198.02553876622102), ('min_impurity_decrease', 0.5357707509831767), ('class_weight', 0.5856408307149934)])"
0.1956521739,0.3085106383,1,"OrderedDict([('criterion', 0.6003959426926263), ('max_depth', 4.441401400872366), ('min_samples_split', 0.10788287986161697), ('min_samples_leaf', 0.2736063770364306), ('max_leaf_nodes', 602.4795710344313), ('min_impurity_decrease', 0.7435368498129895), ('class_weight', 0.259970801927442)])"
0.0195652174,0.3510638298,1,"OrderedDict([('criterion', 0.16099510486422752), ('max_depth', 5.141830859145353), ('min_samples_split', 0.1724220055465916), ('min_samples_leaf', 0.0384735487576278), ('max_leaf_nodes', 147.47260253304344), ('min_impurity_decrease', 0.49992183569997484), ('class_weight', 0.23280195791760006)])"
0.0195652174,0.3510638298,1,"OrderedDict([('criterion', 0.3406564442428035), ('max_depth', 5.506239429567518), ('min_samples_split', 0.6976069743350198), ('min_samples_leaf', 0.14170268107043268), ('max_leaf_nodes', 763.7862203547505), ('min_impurity_decrease', 0.6992004911737943), ('class_weight', 0.013205525828937192)])"
0.0195652174,0.3510638298,1,"OrderedDict([('criterion', 0.11782751630614763), ('max_depth', 5.658294505111306), ('min_samples_split', 0.18998556568661862), ('min_samples_leaf', 0.2740234648304718), ('max_leaf_nodes', 531.5572636788755), ('min_impurity_decrease', 0.36905481122296757), ('class_weight', 0.6051894367027338)])"
0.0413043478,0.3457446809,1,"OrderedDict([('criterion', 0.08098895981872023), ('max_depth', 6.55753602420228), ('min_samples_split', 0.37141077797845723), ('min_samples_leaf', 0.07137938234761912), ('max_leaf_nodes', 402.97733232845735), ('min_impurity_decrease', 0.6402655788587586), ('class_weight', 0.8148298736346301)])"
0.0413043478,0.3457446809,1,"OrderedDict([('criterion', 0.3732316537046525), ('max_depth', 6.133962949867296), ('min_samples_split', 0.7491296320192589), ('min_samples_leaf', 0.33112187374810714), ('max_leaf_nodes', 757.9171850880206), ('min_impurity_decrease', 0.7160707562614222), ('class_weight', 0.7601109817190888)])"
0.0413043478,0.3457446809,1,"OrderedDict([('criterion', 0.2934378405207525), ('max_depth', 5.760155842275706), ('min_samples_split', 0.5438864743420289), ('min_samples_leaf', 0.12201528796846274), ('max_leaf_nodes', 614.9170772873896), ('min_impurity_decrease', 0.5262999435767058), ('class_weight', 0.7435809217801879)])"
0.0869565217,0.335106383,1,"OrderedDict([('criterion', 0.6216131844433734), ('max_depth', 9.840391982625412), ('min_samples_split', 0.44591302985200343), ('min_samples_leaf', 0.16927369300644057), ('max_leaf_nodes', 571.0857052154275), ('min_impurity_decrease', 0.749841574455489), ('class_weight', 0.48790805931176084)])"
0.1304347826,0.329787234,1,"OrderedDict([('criterion', 0.8443636437478175), ('max_depth', 9.513791879785892), ('min_samples_split', 0.9526706796157378), ('min_samples_leaf', 0.10909029960412826), ('max_leaf_nodes', 295.1702861077943), ('min_impurity_decrease', 0.611205292833936), ('class_weight', 0.69637518073195)])"
0.1304347826,0.329787234,1,"OrderedDict([('criterion', 0.5912133461733754), ('max_depth', 10.50804565658097), ('min_samples_split', 0.24455340489722588), ('min_samples_leaf', 0.2673877205769638), ('max_leaf_nodes', 736.2120390382232), ('min_impurity_decrease', 0.6383887532146532), ('class_weight', 0.4397469203090969)])"
0.1586956522,0.3244680851,1,"OrderedDict([('criterion', 0.6767544355313191), ('max_depth', 14.605029879112987), ('min_samples_split', 0.388376169125462), ('min_samples_leaf', 0.3725287717482162), ('max_leaf_nodes', 667.4956844528901), ('min_impurity_decrease', 0.6846148820535601), ('class_weight', 0.8027008886032967)])"
0.2586956522,0.3191489362,1,"OrderedDict([('criterion', 0.27119429397473), ('max_depth', 3.019172768641355), ('min_samples_split', 0.3169837558396439), ('min_samples_leaf', 0.10844705342919739), ('max_leaf_nodes', 262.2982448740087), ('min_impurity_decrease', 0.3154602880741898), ('class_weight', 0.4010055928209267)])"
0,0.3457446809,2,"OrderedDict([('criterion', 0.1607525406639022), ('max_depth', 12.86561929868249), ('min_samples_split', 0.6055723338350731), ('min_samples_leaf', 0.38338080243395983), ('max_leaf_nodes', 544.5649567369076), ('min_impurity_decrease', 0.849404229697515), ('class_weight', 0.6261630624117006)])"
0.002173913,0.329787234,2,"OrderedDict([('criterion', 0.7179876328111183), ('max_depth', 10.908464154021946), ('min_samples_split', 0.5322968294914107), ('min_samples_leaf', 0.22948360585004224), ('max_leaf_nodes', 614.5624332197398), ('min_impurity_decrease', 0.7548013397584225), ('class_weight', 0.5224577477363799)])"
0.0717391304,0.3244680851,2,"OrderedDict([('criterion', 0.43414479976120135), ('max_depth', 14.275450929358653), ('min_samples_split', 0.36244361992326324), ('min_samples_leaf', 0.13145062461477716), ('max_leaf_nodes', 496.2308649760362), ('min_impurity_decrease', 0.6777351684225555), ('class_weight', 0.6030162514397829)])"
0.0804347826,0.3191489362,2,"OrderedDict([('criterion', 0.7132704265051538), ('max_depth', 6.741941638699971), ('min_samples_split', 0.48181204231147706), ('min_samples_leaf', 0.12665673288638124), ('max_leaf_nodes', 548.7046062057411), ('min_impurity_decrease', 0.7969792331539854), ('class_weight', 0.4191170185012511)])"
0.1304347826,0.3085106383,2,"OrderedDict([('criterion', 0.27046444677528797), ('max_depth', 4.02526272236426), ('min_samples_split', 0.24553761993530987), ('min_samples_leaf', 0.23788051991506387), ('max_leaf_nodes', 330.96229591576457), ('min_impurity_decrease', 0.3186403697481691), ('class_weight', 0.40008271069699197)])"
0.1304347826,0.3085106383,2,"OrderedDict([('criterion', 0.43695800695059395), ('max_depth', 4.7847673840871865), ('min_samples_split', 0.26670906973833836), ('min_samples_leaf', 0.10741247166737525), ('max_leaf_nodes', 524.3802251295679), ('min_impurity_decrease', 0.5635537731539584), ('class_weight', 0.4347497596626813)])"
0.1304347826,0.3085106383,2,"OrderedDict([('criterion', 0.37824948086554316), ('max_depth', 4.792830658152327), ('min_samples_split', 0.38738013758037343), ('min_samples_leaf', 0.0952258982282794), ('max_leaf_nodes', 762.6598261780871), ('min_impurity_decrease', 0.503089913188008), ('class_weight', 0.48342165877221016)])"
0.1804347826,0.2978723404,2,"OrderedDict([('criterion', 0.8903229628833975), ('max_depth', 1.2468199775636646), ('min_samples_split', 0.44480628482569007), ('min_samples_leaf', 0.16280793990499906), ('max_leaf_nodes', 366.52969395966574), ('min_impurity_decrease', 0.9518078233453463), ('class_weight', 0.7271286622602572)])"
0.1804347826,0.2978723404,2,"OrderedDict([('criterion', 0.7416857766493932), ('max_depth', 1.5852931717143994), ('min_samples_split', 0.49121428051664134), ('min_samples_leaf', 0.08384070560510641), ('max_leaf_nodes', 231.00149757517065), ('min_impurity_decrease', 0.26357882566605007), ('class_weight', 0.6055532404243414)])"
0,0.3510638298,2,"OrderedDict([('criterion', 0.44821447737088294), ('max_depth', 0.9083605810216977), ('min_samples_split', 0.22609104843185246), ('min_samples_leaf', 0.23257990982476662), ('max_leaf_nodes', 64.55910283202428), ('min_impurity_decrease', 0.3950284916399618), ('class_weight', 0.36285231473369406)])"
0,0.3510638298,2,"OrderedDict([('criterion', 0.7289956212802844), ('max_depth', 0.6780848086470237), ('min_samples_split', 0.18928963922959552), ('min_samples_leaf', 0.12935837001100428), ('max_leaf_nodes', 535.1828138742158), ('min_impurity_decrease', 0.17172025852210027), ('class_weight', 0.8585991389601567)])"
0,0.3510638298,2,"OrderedDict([('criterion', 0.9455102357958156), ('max_depth', 0.8059330478849008), ('min_samples_split', 0.8139699431029581), ('min_samples_leaf', 0.17123163454430126), ('max_leaf_nodes', 63.0631288398324), ('min_impurity_decrease', 0.3855867392315442), ('class_weight', 0.6058452342102335)])"
0,0.3510638298,2,"OrderedDict([('criterion', 0.15870884571399357), ('max_depth', 0.90230550503965), ('min_samples_split', 0.1500828315110786), ('min_samples_leaf', 0.19878490633768964), ('max_leaf_nodes', 732.7987229488766), ('min_impurity_decrease', 0.9023269529145981), ('class_weight', 0.15390219269570649)])"
0,0.3510638298,2,"OrderedDict([('criterion', 0.4847954707611799), ('max_depth', 0.8137373331852678), ('min_samples_split', 0.17723977222346693), ('min_samples_leaf', 0.18115727737498816), ('max_leaf_nodes', 662.3420173585389), ('min_impurity_decrease', 0.6297995842845063), ('class_weight', 0.5237632673082314)])"
0,0.3510638298,2,"OrderedDict([('criterion', 0.40290899623309806), ('max_depth', 0.766652980501406), ('min_samples_split', 0.16213269851720719), ('min_samples_leaf', 0.14698599897370573), ('max_leaf_nodes', 605.6395194645536), ('min_impurity_decrease', 0.44424762715219207), ('class_weight', 0.4887380643476317)])"
0.0086956522,0.3404255319,2,"OrderedDict([('criterion', 0.7954980162573743), ('max_depth', 9.008300673303284), ('min_samples_split', 0.7842952396925095), ('min_samples_leaf', 0.06249365250415882), ('max_leaf_nodes', 399.8644761905897), ('min_impurity_decrease', 0.6412442841440985), ('class_weight', 0.542287047259217)])"
0.0304347826,0.329787234,2,"OrderedDict([('criterion', 0.760709791092576), ('max_depth', 7.88683066695043), ('min_samples_split', 0.41612027436150856), ('min_samples_leaf', 0.14828127555871154), ('max_leaf_nodes', 434.9186444706819), ('min_impurity_decrease', 0.8795139451983324), ('class_weight', 0.6799743064235138)])"
0.0804347826,0.3244680851,2,"OrderedDict([('criterion', 0.5496548352003106), ('max_depth', 7.510391320281327), ('min_samples_split', 0.6297224332124578), ('min_samples_leaf', 0.17229463880807175), ('max_leaf_nodes', 260.08574102755017), ('min_impurity_decrease', 0.41555176324539034), ('class_weight', 0.5991303889815854)])"
0.1,0.3191489362,2,"OrderedDict([('criterion', 0.11475308354850722), ('max_depth', 10.947701633761932), ('min_samples_split', 0.23527280958765678), ('min_samples_leaf', 0.3723406979501499), ('max_leaf_nodes', 551.7000789676592), ('min_impurity_decrease', 0.34683487544104247), ('class_weight', 0.7045381756568011)])"
0.1304347826,0.3138297872,2,"OrderedDict([('criterion', 0.09687910092253282), ('max_depth', 4.565241831511704), ('min_samples_split', 0.48271463090352207), ('min_samples_leaf', 0.2514606755247714), ('max_leaf_nodes', 998.2795025554201), ('min_impurity_decrease', 0.9572906998311548), ('class_weight', 0.20474341933386087)])"
0.1304347826,0.3138297872,2,"OrderedDict([('criterion', 0.0946202274113298), ('max_depth', 4.795202688224011), ('min_samples_split', 0.40125995320002095), ('min_samples_leaf', 0.022263182779352395), ('max_leaf_nodes', 813.4801232730599), ('min_impurity_decrease', 0.2784527530567029), ('class_weight', 0.5109746910659531)])"
0.1304347826,0.3138297872,2,"OrderedDict([('criterion', 0.31788156314208565), ('max_depth', 4.515790961945446), ('min_samples_split', 0.29495788520579025), ('min_samples_leaf', 0.24695924888093063), ('max_leaf_nodes', 641.9540296652748), ('min_impurity_decrease', 0.3598440938050887), ('class_weight', 0.44075795654563943)])"
0.1304347826,0.3138297872,2,"OrderedDict([('criterion', 0.4287708518056468), ('max_depth', 4.837017735570013), ('min_samples_split', 0.3933921897222837), ('min_samples_leaf', 0.18881761574684278), ('max_leaf_nodes', 553.3025761682737), ('min_impurity_decrease', 0.7070751133887098), ('class_weight', 0.4589020127638809)])"
0.1304347826,0.3138297872,2,"OrderedDict([('criterion', 0.3525019383941193), ('max_depth', 4.792663666463201), ('min_samples_split', 0.36090641747231283), ('min_samples_leaf', 0.06203038013159993), ('max_leaf_nodes', 754.7550898283059), ('min_impurity_decrease', 0.4268161288553299), ('class_weight', 0.47815742668569766)])"
0.1304347826,0.3138297872,2,"OrderedDict([('criterion', 0.2853194848564058), ('max_depth', 4.955827685508735), ('min_samples_split', 0.2192405763912013), ('min_samples_leaf', 0.22115335275776876), ('max_leaf_nodes', 309.9813175309433), ('min_impurity_decrease', 0.5190459140654157), ('class_weight', 0.28602969712212567)])"
0.1956521739,0.2978723404,2,"OrderedDict([('criterion', 0.9784689713875967), ('max_depth', 4.7798563322546945), ('min_samples_split', 0.21247571839098278), ('min_samples_leaf', 0.22014238446854978), ('max_leaf_nodes', 414.8348945898411), ('min_impurity_decrease', 0.9791865750721536), ('class_weight', 0.37437946298868297)])"
0.1956521739,0.2978723404,2,"OrderedDict([('criterion', 0.7575642001459282), ('max_depth', 4.270055391147417), ('min_samples_split', 0.8607926849276891), ('min_samples_leaf', 0.041275167944796), ('max_leaf_nodes', 11.0397776439882), ('min_impurity_decrease', 0.4218751244165817), ('class_weight', 0.4619423789574988)])"
0.1956521739,0.2978723404,2,"OrderedDict([('criterion', 0.6608896210789822), ('max_depth', 4.707828571040692), ('min_samples_split', 0.3507460652853987), ('min_samples_leaf', 0.23971869538209856), ('max_leaf_nodes', 793.0323622184287), ('min_impurity_decrease', 0.9750598552542984), ('class_weight', 0.31707821315266305)])"
0.1956521739,0.2978723404,2,"OrderedDict([('criterion', 0.5619550461566073), ('max_depth', 4.7591579436252225), ('min_samples_split', 0.31186530274732965), ('min_samples_leaf', 0.18558606285657558), ('max_leaf_nodes', 717.2646365734295), ('min_impurity_decrease', 0.7833357233661516), ('class_weight', 0.39990652714508795)])"
0.0065217391,0.3617021277,2,"OrderedDict([('criterion', 0.20433355479031146), ('max_depth', 13.583819647108054), ('min_samples_split', 0.4754479003868657), ('min_samples_leaf', 0.014001139531741522), ('max_leaf_nodes', 809.3651493148124), ('min_impurity_decrease', 0.2648400262889048), ('class_weight', 0.7429585823008857)])"
0.0195652174,0.3404255319,2,"OrderedDict([('criterion', 0.10261713073674039), ('max_depth', 5.217467581070679), ('min_samples_split', 0.4366350871985466), ('min_samples_leaf', 0.014949550689753052), ('max_leaf_nodes', 436.3098412137251), ('min_impurity_decrease', 0.3405709098982399), ('class_weight', 0.8504672751482961)])"
0.0847826087,0.329787234,2,"OrderedDict([('criterion', 0.3303761293210398), ('max_depth', 6.91957780570401), ('min_samples_split', 0.46787209347610914), ('min_samples_leaf', 0.18018646973320615), ('max_leaf_nodes', 584.9047101099753), ('min_impurity_decrease', 0.33578979527420594), ('class_weight', 0.4448980406905974)])"
0.1,0.3244680851,2,"OrderedDict([('criterion', 0.09692246605084753), ('max_depth', 10.007642537563624), ('min_samples_split', 0.10534150755423499), ('min_samples_leaf', 0.367217961355388), ('max_leaf_nodes', 565.1331387731094), ('min_impurity_decrease', 0.030303325692756733), ('class_weight', 0.8811811448256549)])"
0.1217391304,0.3191489362,2,"OrderedDict([('criterion', 0.49748861946763756), ('max_depth', 11.017465111349793), ('min_samples_split', 0.4350130803463541), ('min_samples_leaf', 0.10276886166257257), ('max_leaf_nodes', 762.6332282022029), ('min_impurity_decrease', 0.5394451564558155), ('class_weight', 0.6066173767581405)])"
0.1434782609,0.3138297872,2,"OrderedDict([('criterion', 0.47365510803214345), ('max_depth', 10.580299086151767), ('min_samples_split', 0.33135691660033656), ('min_samples_leaf', 0.31967327178834537), ('max_leaf_nodes', 601.6111575986881), ('min_impurity_decrease', 0.4794718589352773), ('class_weight', 0.7599834644184233)])"
0.1956521739,0.3031914894,2,"OrderedDict([('criterion', 0.5728618949110087), ('max_depth', 4.9579102920043585), ('min_samples_split', 0.7341630680152755), ('min_samples_leaf', 0.03257952241353312), ('max_leaf_nodes', 305.55773689262134), ('min_impurity_decrease', 0.38404190688676104), ('class_weight', 0.6978590906221481)])"
0.1956521739,0.3031914894,2,"OrderedDict([('criterion', 0.7740722917655315), ('max_depth', 4.890646852221531), ('min_samples_split', 0.1863870464140705), ('min_samples_leaf', 0.2455695479728179), ('max_leaf_nodes', 641.3885888384915), ('min_impurity_decrease', 0.3641119613139139), ('class_weight', 0.7219277286875727)])"
0.1956521739,0.3031914894,2,"OrderedDict([('criterion', 0.6361311918483327), ('max_depth', 4.790291636391518), ('min_samples_split', 0.3470266018526654), ('min_samples_leaf', 0.13499309558052694), ('max_leaf_nodes', 703.9347927333331), ('min_impurity_decrease', 0.6940855549748981), ('class_weight', 0.4506043943919547)])"
0.1956521739,0.3031914894,2,"OrderedDict([('criterion', 0.5358925818729688), ('max_depth', 4.733438011502656), ('min_samples_split', 0.3055898322764074), ('min_samples_leaf', 0.1615451041928982), ('max_leaf_nodes', 600.1479507745671), ('min_impurity_decrease', 0.7552779050421051), ('class_weight', 0.35192144567025635)])"
0.1956521739,0.3031914894,2,"OrderedDict([('criterion', 0.5147227653583031), ('max_depth', 4.710196513116928), ('min_samples_split', 0.3451203197900922), ('min_samples_leaf', 0.1622049084278044), ('max_leaf_nodes', 642.5707462908955), ('min_impurity_decrease', 0.8178538161623581), ('class_weight', 0.23342158023746884)])"
